Female,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Insurance Payout
0,0,0,1,1,0,0,0,2,14,135000,28.94789078,3.244419803,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,959.8648846
0,0,1,0,0,0,0,1,3,5,135000,42.41291745,4.213638884,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,1731.354118
1,0,0,0,0,0,0,0,1,36,180000,39.71881695,3.51273469,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
1,1,0,1,1,0,0,2,4,40,72000,33.7583934,5.960423554,Working,Secondary / secondary special,Married,House / apartment,Drivers,3319.256656
0,0,1,1,1,0,0,0,1,52,202500,49.95858916,26.28116936,Working,Secondary / secondary special,Separated,House / apartment,Cleaning staff,43.72577368
0,0,1,0,0,0,1,0,2,17,405000,64.35176629,0,Pensioner,Higher education,Civil marriage,House / apartment,Other,0
0,0,1,0,1,0,0,0,1,38,180000,54.26257897,4.005557951,Commercial associate,Secondary / secondary special,Widow,House / apartment,Laborers,1499.193328
0,1,0,1,0,0,0,1,3,23,112500,27.04504542,1.681074902,Working,Secondary / secondary special,Married,House / apartment,Sales staff,2211.70755
0,1,1,0,0,0,0,0,2,58,157500,44.00090351,6.130173789,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,1061.041416
0,0,1,1,1,0,0,0,1,49,180000,62.99102651,31.7296043,Working,Secondary / secondary special,Single / not married,House / apartment,Cleaning staff,2773.880544
0,1,1,0,0,0,0,0,2,7,135000,57.27975249,0.309383492,Commercial associate,Higher education,Married,House / apartment,Sales staff,3133.762391
0,0,0,0,0,0,0,0,2,31,99000,27.60905426,1.856300951,Commercial associate,Higher education,Married,House / apartment,Sales staff,2064.748531
0,1,1,0,1,1,0,0,1,0,112500,20.50418558,2.182111885,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Private service staff,1741.732104
0,0,0,0,0,0,0,1,3,18,112500,28.81920916,6.371109605,Working,Incomplete higher,Married,House / apartment,Laborers,1688.985569
0,0,0,1,1,0,0,0,2,23,270000,37.12875692,3.542851667,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,1,0,0,0,0,2,3,180000,32.38122617,0.4298514,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,1,0,0,0,0,2,46,157500,32.45241175,13.85654736,Working,Secondary / secondary special,Civil marriage,House / apartment,Waiters/barmen staff,451.7205849
0,0,0,0,0,0,0,1,3,6,157500,26.08951587,2.7351691,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
1,1,1,0,0,0,0,0,2,47,360000,37.45730576,3.244419803,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
0,1,1,0,1,1,0,0,2,38,288000,39.83654695,8.868080796,Working,Higher education,Married,House / apartment,Managers,0
0,0,0,0,0,0,0,0,2,28,135000,52.07225337,0.117730001,Working,Lower secondary,Married,Rented apartment,Laborers,2913.838587
0,0,1,0,0,0,1,0,2,14,135000,63.93286652,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,5085.503162
0,0,1,0,0,0,1,0,1,22,99000,62.50367906,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,6619.124318
0,0,1,0,0,0,1,0,2,18,157500,58.06826971,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,3741.202747
1,1,1,0,0,0,0,0,2,47,360000,47.60946494,5.785197506,Commercial associate,Higher education,Married,House / apartment,Drivers,0
0,1,1,0,0,0,1,0,2,24,29250,54.99360014,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,8018.93617
0,0,1,0,0,0,0,0,2,8,135000,56.89918342,6.354682163,Working,Secondary / secondary special,Married,House / apartment,Laborers,3967.850161
0,0,1,0,0,0,1,0,1,5,90000,56.88001807,0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,5979.287531
0,0,1,0,0,0,0,1,3,39,180000,32.63585152,8.12337009,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Realty agents,0
1,1,1,1,0,0,0,0,2,16,184500,26.40985099,8.484773815,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Drivers,0
0,0,0,0,0,0,1,3,4,50,202500,36.38678412,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
1,1,0,1,1,0,0,0,2,10,157500,33.8788613,0.840537451,Working,Secondary / secondary special,Married,Rented apartment,Core staff,0
1,1,1,0,0,0,0,1,3,14,180000,22.89437839,0.963743266,Working,Higher education,Married,House / apartment,Drivers,0
0,0,0,0,0,0,1,0,2,25,180000,61.17031835,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,2815.902599
1,1,0,1,1,0,0,2,4,38,112500,43.92698002,18.3248116,Working,Higher education,Married,House / apartment,High skill tech staff,2120.667241
0,0,1,1,1,0,0,0,2,35,67500,29.37226637,2.959677475,Working,Higher education,Married,House / apartment,Other,3366.109829
1,1,1,0,0,0,1,0,1,1,112500,58.58299623,0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,5134.291625
0,0,1,0,0,1,0,0,2,31,270000,42.30066326,2.108188395,Working,Secondary / secondary special,Married,Municipal apartment,Security staff,0
1,1,1,0,0,0,1,0,1,40,202500,63.03209511,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,2254.124643
1,1,1,0,0,0,0,0,2,45,180000,42.28423582,1.075997454,Working,Higher education,Married,House / apartment,Secretaries,0
1,1,0,0,0,0,0,0,2,9,171000,29.72545637,0.596863728,Working,Secondary / secondary special,Married,Co-op apartment,Other,0
1,1,0,0,0,0,0,2,4,36,225000,34.02670828,3.83306981,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
0,0,1,1,1,0,0,3,4,16,207000,41.79962628,1.26217513,Commercial associate,Secondary / secondary special,Widow,House / apartment,Other,0
0,0,1,0,0,0,1,0,2,49,225000,61.80277487,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1098.007088
0,0,0,1,0,0,0,1,3,5,76500,27.59810263,2.01236165,Working,Secondary / secondary special,Married,House / apartment,Sales staff,3184.528076
1,0,1,0,1,0,0,0,2,4,117000,35.10270574,1.552393273,Working,Secondary / secondary special,Married,House / apartment,Laborers,1552.85849
0,1,1,0,0,0,0,1,3,51,135000,30.71931662,4.199949349,Working,Secondary / secondary special,Married,House / apartment,Managers,800.1956528
0,0,1,0,0,1,0,0,2,32,315000,37.20541832,0.547581401,Working,Higher education,Married,House / apartment,Accountants,0
0,0,0,0,0,0,0,1,3,23,202500,39.56549416,5.445697037,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
0,0,1,0,0,0,0,0,1,29,135000,40.41150742,3.600347714,Working,Secondary / secondary special,Separated,House / apartment,Other,1642.046536
0,0,0,0,0,0,0,0,1,46,112500,33.86517177,0.51198861,Working,Secondary / secondary special,Separated,House / apartment,Core staff,2231.597934
1,1,1,1,0,0,0,0,2,45,675000,49.8189559,6.768106121,Commercial associate,Higher education,Married,House / apartment,Managers,0
0,0,0,0,0,0,0,0,2,16,135000,48.48833309,10.5518936,Working,Secondary / secondary special,Married,House / apartment,Other,2254.952165
1,1,1,0,0,0,0,0,2,10,202500,34.62904782,5.837217739,Working,Higher education,Married,House / apartment,Other,0
1,1,0,0,0,0,0,0,2,32,135000,44.97012259,2.217704676,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,1806.449502
0,0,0,0,0,0,0,1,3,2,216000,35.13556062,11.28291478,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
1,0,1,0,0,0,0,0,2,9,135000,24.47688864,1.552393273,Working,Secondary / secondary special,Civil marriage,House / apartment,Low-skill Laborers,902.8662615
0,0,1,0,0,0,1,0,2,10,135000,61.73432719,0,Pensioner,Higher education,Married,House / apartment,Other,4523.985132
0,0,1,0,0,0,0,0,2,11,112500,27.93212729,0.747448613,Working,Secondary / secondary special,Married,House / apartment,Other,2027.059682
1,1,0,0,0,0,0,0,2,54,225000,37.36695483,11.4088585,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
0,0,1,0,0,0,0,2,4,37,54000,27.1189689,2.176636071,Working,Secondary / secondary special,Married,House / apartment,Sales staff,3869.252309
1,0,1,1,0,0,0,0,2,43,180000,44.25826677,2.321745142,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,0,0,0,0,0,2,12,180000,32.84119455,0.594125821,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
0,0,0,0,0,0,0,2,4,23,121500,32.02529826,1.681074902,Working,Higher education,Married,House / apartment,HR staff,1203.582887
0,0,1,0,0,0,0,0,2,4,157500,51.33301847,6.959759612,Working,Secondary / secondary special,Married,House / apartment,Sales staff,1877.566836
1,1,1,0,0,0,1,0,2,17,157500,63.46468442,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,3664.758538
0,1,1,0,0,0,0,0,2,4,135000,48.69367612,4.687296796,Working,Secondary / secondary special,Married,House / apartment,Laborers,2336.688568
1,0,1,1,1,0,0,0,2,34,90000,41.45191209,4.175308186,Working,Secondary / secondary special,Civil marriage,House / apartment,Low-skill Laborers,3173.439994
0,1,1,1,1,0,0,0,1,12,247500,32.90690432,13.06803014,State servant,Higher education,Single / not married,House / apartment,Core staff,0
0,0,0,0,0,0,1,0,2,34,81000,65.37300561,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,7421.431126
0,0,1,0,0,0,0,0,1,28,81000,27.01219053,7.072013799,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Medicine staff,3197.693025
0,0,0,0,1,0,0,0,2,37,121500,49.35351171,25.05732493,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,3046.31048
0,1,0,0,1,0,0,0,2,11,225000,45.58341376,14.92980691,Working,Higher education,Married,House / apartment,Core staff,0
1,0,1,0,0,0,0,1,3,24,180000,49.49314497,9.900271737,Working,Secondary / secondary special,Married,House / apartment,Drivers,397.6947818
1,0,0,0,0,0,0,0,2,47,121500,33.78029665,8.988548704,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,1491.255014
1,0,1,1,0,0,0,1,2,34,148500,36.3785704,3.405956317,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers,903.4819703
0,0,1,0,0,0,1,0,1,3,90000,58.31468134,0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,6044.680706
0,1,1,0,1,0,1,0,2,17,72000,61.09365695,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,7241.338556
1,1,0,0,1,0,1,0,2,17,135000,39.4258609,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1789.123615
0,1,1,0,0,0,0,0,2,26,180000,34.83439085,4.514808655,Commercial associate,Higher education,Married,House / apartment,Sales staff,0
0,0,0,1,0,0,0,0,2,16,112500,59.57959438,16.78610786,Working,Secondary / secondary special,Married,Municipal apartment,Medicine staff,4808.413087
0,0,1,1,1,0,0,3,5,41,54000,38.16642368,5.839955646,State servant,Secondary / secondary special,Married,House / apartment,Core staff,4598.87675
0,0,1,0,0,0,1,0,1,11,135000,58.27361274,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,4346.975412
0,0,0,1,1,0,0,1,3,52,175500,38.97684415,19.17082486,Working,Higher education,Married,House / apartment,Core staff,0
0,0,0,0,0,1,0,0,1,41,112500,42.94680931,0.610553263,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Core staff,3027.266943
1,1,1,0,0,0,0,0,1,23,382500,59.13605344,8.271217068,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
0,0,1,1,1,0,0,0,1,3,90000,27.351691,2.505184911,Commercial associate,Incomplete higher,Single / not married,House / apartment,Laborers,2795.076413
0,0,1,0,0,0,0,0,2,51,81000,49.63825404,0.421637679,Working,Secondary / secondary special,Civil marriage,House / apartment,Other,4853.200911
1,0,1,0,0,0,1,0,2,37,157500,64.78983141,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,4046.950959
0,0,1,0,0,0,0,0,2,56,207000,46.50335051,10.76818826,Working,Higher education,Married,House / apartment,Other,0
0,0,1,0,0,0,0,1,3,50,112500,31.48866849,4.859784937,Working,Secondary / secondary special,Married,House / apartment,Private service staff,1880.784329
0,1,1,0,0,0,0,1,3,43,67500,47.10842796,3.835807717,Working,Secondary / secondary special,Married,With parents,Laborers,4961.956169
1,1,1,0,0,0,0,0,2,8,315000,42.84003094,6.883098216,Commercial associate,Incomplete higher,Married,House / apartment,High skill tech staff,0
1,1,0,1,0,0,0,0,2,15,184135.5,61.42220579,1.034928849,Working,Secondary / secondary special,Married,House / apartment,Sales staff,1787.663197
0,0,0,0,0,0,0,0,1,11,360000,62.34214255,14.94623435,Commercial associate,Secondary / secondary special,Widow,House / apartment,Other,0
0,0,0,0,0,0,0,2,4,18,225000,33.98290177,1.212892804,Working,Secondary / secondary special,Married,House / apartment,Private service staff,0
1,1,1,1,1,1,0,0,1,26,112500,28.6795759,7.548409618,Working,Secondary / secondary special,Single / not married,House / apartment,Drivers,1569.600317
0,1,1,0,0,0,0,2,4,35,157500,34.69201969,2.349124212,Commercial associate,Incomplete higher,Married,House / apartment,Managers,226.6405423
0,0,1,0,0,0,0,1,2,12,225000,24.75889306,2.792665147,Commercial associate,Higher education,Single / not married,House / apartment,Other,0
0,0,0,1,1,0,0,0,1,33,81000,48.94282566,1.032190942,Working,Secondary / secondary special,Single / not married,House / apartment,Private service staff,4900.804684
1,1,0,0,0,0,0,0,2,6,261000,30.4373122,7.326639151,State servant,Higher education,Married,Municipal apartment,Core staff,0
1,0,1,0,1,0,0,1,3,38,202500,45.79970841,19.35426463,Working,Higher education,Married,House / apartment,Managers,0
0,0,1,0,0,0,0,0,2,41,157500,36.76187738,7.354018221,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,403.1448731
1,0,1,0,0,0,0,1,3,11,90000,45.69566795,3.233468175,Commercial associate,Secondary / secondary special,Married,House / apartment,Security staff,3599.600984
1,1,1,0,0,0,0,0,2,18,225000,41.93652163,4.533974004,Working,Higher education,Married,Rented apartment,High skill tech staff,0
0,0,1,0,0,0,1,0,2,21,112500,55.59046387,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,4795.851956
0,0,1,0,0,0,0,1,2,25,225000,33.65709084,4.870736565,Working,Secondary / secondary special,Single / not married,House / apartment,Cleaning staff,0
0,0,0,0,1,0,1,0,1,31,135000,57.73972087,0,Pensioner,Higher education,Single / not married,House / apartment,Other,4088.202084
1,1,1,0,0,0,0,0,2,55,135000,52.2803343,17.36380624,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,2435.190354
0,0,1,1,0,0,0,3,5,60,180000,31.83364477,3.967227253,State servant,Higher education,Married,House / apartment,Other,0
1,0,1,0,0,0,0,0,2,30,157500,51.6560915,15.93188087,Working,Secondary / secondary special,Married,House / apartment,Laborers,1434.611701
0,1,1,0,0,0,1,0,2,19,135000,63.51122884,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,4920.337291
0,0,1,0,1,0,0,0,1,9,225000,36.81115971,7.469010315,Working,Secondary / secondary special,Separated,House / apartment,Laborers,0
0,0,0,0,0,0,0,0,1,17,157500,24.6959212,2.84468538,Working,Secondary / secondary special,Single / not married,With parents,Sales staff,211.0948626
0,0,0,0,0,0,0,0,2,17,135000,52.02844685,32.26623408,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,2907.871153
1,0,1,1,1,0,0,2,4,49,180000,38.57984764,2.699576309,Working,Secondary / secondary special,Civil marriage,House / apartment,Core staff,0
0,1,1,0,1,1,0,0,1,16,112500,52.85255686,3.742718879,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Medicine staff,3920.249516
0,0,0,0,1,0,1,0,1,48,73575,66.52840236,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,8227.528679
1,0,1,0,0,1,0,0,2,6,135000,41.61892441,0.862440707,Working,Higher education,Married,House / apartment,Laborers,1122.338034
1,1,0,0,0,0,0,0,2,33,76500,56.99227226,1.325146991,Working,Secondary / secondary special,Married,House / apartment,Laborers,5459.91992
0,0,1,0,0,0,0,2,4,8,90000,45.79149469,15.38156157,Commercial associate,Secondary / secondary special,Married,House / apartment,Low-skill Laborers,4092.365698
0,0,1,0,0,0,1,0,1,8,157500,61.22507649,0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,4036.135151
0,0,1,1,1,0,0,2,4,30,67500,29.3448873,10.54641779,Working,Secondary / secondary special,Married,House / apartment,Laborers,3553.022543
0,0,1,0,1,0,0,1,3,38,675000,43.65318932,4.016509579,Commercial associate,Higher education,Married,House / apartment,Other,0
